Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"GTP-AFS 135"
"172 ", lm_hypercar_v_series_r, no,"0", "01:52.5380", "30.7280", "43.1690", "38.6410",  "F:M - R:M",     
"173 ", lm_hypercar_v_series_r, no,"0", "01:51.8900", "30.4400", "43.2990", "38.1510",  "F:M - R:M",     
"174 ", lm_hypercar_v_series_r, no,"0", "01:52.9070", "30.8000", "43.8130", "38.2940",  "F:M - R:M",     
"175 ", lm_hypercar_v_series_r, no,"0", "01:52.6460", "30.5930", "43.4610", "38.5920",  "F:M - R:M",     
"176 ", lm_hypercar_v_series_r, no,"0", "01:52.2330", "30.6920", "43.1330", "38.4080",  "F:M - R:M",     
"177 ", lm_hypercar_v_series_r, no,"0", "01:52.5980", "30.6260", "43.3620", "38.6100",  "F:M - R:M",     
"178 ", lm_hypercar_v_series_r, no,"0", "01:53.1870", "31.2730", "43.4650", "38.4490",  "F:M - R:M",     
"179 ", lm_hypercar_v_series_r, no,"0", "01:51.8380", "30.6130", "42.9790", "38.2460",  "F:M - R:M",     
"180 ", lm_hypercar_v_series_r, no,"0", "01:52.7800", "30.6600", "43.4740", "38.6460",  "F:M - R:M",     
"181 ", lm_hypercar_v_series_r, no,"0", "01:51.9830", "30.5330", "43.1560", "38.2940",  "F:M - R:M",     
"182 ", lm_hypercar_v_series_r, no,"0", "01:52.8890", "30.9000", "43.5140", "38.4750",  "F:M - R:M",     
"183 ", lm_hypercar_v_series_r, no,"0", "01:52.8670", "30.8230", "43.5110", "38.5330",  "F:M - R:M",     
"184 ", lm_hypercar_v_series_r, no,"0", "01:53.1720", "31.2630", "43.3660", "38.5430",  "F:M - R:M",     
Average,,,"01:56.2083", "33.6416", "43.6383", "38.9284"
Best possible,,, "01:50.9320", "30.1390", "42.7180", "38.0750"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"GTP-MoritzR 010"
"1 ", lmdh_bmw_m_hybrid_2022, no,"0", "03:34.0890", "74.0260", "66.7030", "73.3600",  "F:M - R:M",     
"2 ", lmdh_bmw_m_hybrid_2022, no,"0", "02:14.3150", "50.7370", "44.4290", "39.1490",  "F:M - R:M",     
"3 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.7770", "30.8680", "43.2940", "38.6150",  "F:M - R:M",     
"4 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.1530", "30.8350", "43.0070", "39.3110",  "F:M - R:M",     
"5 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:54.0280", "31.2950", "43.2640", "39.4690",  "F:M - R:M",     
"6 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:54.2600", "31.1180", "43.9650", "39.1770",  "F:M - R:M",     
"7 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:56.2780", "32.2940", "43.9790", "40.0050",  "F:M - R:M",     
"8 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.3160", "31.2360", "43.4520", "38.6280",  "F:M - R:M",     
"9 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.5620", "30.7790", "43.1910", "38.5920",  "F:M - R:M",     
"10 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.3490", "30.8680", "43.3170", "39.1640",  "F:M - R:M",     
"11 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.3950", "30.9230", "43.2280", "39.2440",  "F:M - R:M",     
"12 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.8740", "31.8120", "43.2580", "38.8040",  "F:M - R:M",     
"13 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.6700", "30.7030", "43.2140", "38.7530",  "F:M - R:M",     
"14 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.4740", "31.5120", "43.1460", "38.8160",  "F:M - R:M",     
"15 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.8090", "30.8720", "43.1870", "38.7500",  "F:M - R:M",     
"16 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.5630", "30.7030", "43.2940", "38.5660",  "F:M - R:M",     
"17 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.7550", "30.8200", "43.6100", "39.3250",  "F:M - R:M",     
"18 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.8570", "30.7990", "43.3130", "38.7450",  "F:M - R:M",     
"19 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.8500", "30.7530", "43.2980", "38.7990",  "F:M - R:M",     
"20 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.6560", "30.5390", "43.3630", "38.7540",  "F:M - R:M",     
"21 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.5530", "30.7440", "43.1770", "38.6320",  "F:M - R:M",     
"22 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.7190", "30.8230", "43.0650", "38.8310",  "F:M - R:M",     
"23 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.8870", "30.9280", "43.3130", "38.6460",  "F:M - R:M",     
"24 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.2690", "30.8340", "43.9150", "38.5200",  "F:M - R:M",     
"25 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:54.6470", "31.8700", "43.7400", "39.0370",  "F:M - R:M",     
"26 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.7000", "31.0840", "43.4210", "39.1950",  "F:M - R:M",     
"27 ", lmdh_bmw_m_hybrid_2022, no,"0", "02:06.7650", "41.6240", "46.2970", "38.8440",  "F:M - R:M",     
"28 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:54.0840", "31.1620", "43.4880", "39.4340",  "F:M - R:M",     
"29 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.1340", "30.9190", "43.7220", "38.4930",  "F:M - R:M",     
"30 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.2800", "30.9610", "43.4750", "38.8440",  "F:M - R:M",     
"31 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.3050", "30.7430", "43.4530", "39.1090",  "F:M - R:M",     
"32 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.2610", "30.9660", "43.1360", "39.1590",  "F:M - R:M",     
"33 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.4610", "30.8230", "43.4880", "39.1500",  "F:M - R:M",     
"34 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.7390", "30.9930", "43.4650", "39.2810",  "F:M - R:M",     
"35 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:54.5790", "31.3920", "43.9010", "39.2860",  "F:M - R:M",     
"36 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.0350", "31.1120", "43.0650", "38.8580",  "F:M - R:M",     
"37 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.3520", "30.8670", "43.3440", "39.1410",  "F:M - R:M",     
"38 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:54.3440", "30.8920", "43.2410", "40.2110",  "F:M - R:M",     
"39 ", lmdh_bmw_m_hybrid_2022, no,"0", "04:54.8110", "209.7700", "45.5530", "39.4880",  "F:M - R:M",     
"40 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.2570", "30.8530", "43.6450", "38.7590",  "F:M - R:M",     
"41 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.3830", "30.7810", "43.3890", "39.2130",  "F:M - R:M",     
"42 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.3290", "30.7680", "43.3800", "39.1810",  "F:M - R:M",     
"43 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.4870", "31.1990", "43.4260", "38.8620",  "F:M - R:M",     
"44 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:56.3690", "31.5810", "46.0340", "38.7540",  "F:M - R:M",     
"45 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.3590", "30.8320", "42.9520", "38.5750",  "F:M - R:M",     
"46 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.9810", "30.9950", "43.3850", "38.6010",  "F:M - R:M",     
"47 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.0820", "31.0730", "43.3580", "38.6510",  "F:M - R:M",     
"48 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.0580", "30.8610", "43.3440", "38.8530",  "F:M - R:M",     
"49 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.7740", "30.8520", "43.1910", "38.7310",  "F:M - R:M",     
"50 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.5590", "30.9740", "43.1200", "38.4650",  "F:M - R:M",     
"51 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:55.6970", "32.0250", "43.3840", "40.2880",  "F:M - R:M",     
"52 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:54.0320", "30.8090", "44.5860", "38.6370",  "F:M - R:M",     
"53 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:54.2440", "32.3440", "43.1460", "38.7540",  "F:M - R:M",     
"54 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.1980", "30.9200", "43.1780", "39.1000",  "F:M - R:M",     
"55 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.5460", "30.9800", "43.7680", "38.7980",  "F:M - R:M",     
"56 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:54.3560", "30.8860", "44.8970", "38.5730",  "F:M - R:M",     
"57 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:54.1810", "30.6570", "44.6760", "38.8480",  "F:M - R:M",     
"58 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.6410", "30.6150", "43.1000", "38.9260",  "F:M - R:M",     
"59 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.2610", "30.7170", "42.9740", "38.5700",  "F:M - R:M",     
"60 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:51.9790", "30.5610", "43.0740", "38.3440",  "F:M - R:M",     
"61 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.1990", "30.4440", "43.3620", "38.3930",  "F:M - R:M",     
"62 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.7910", "30.6930", "43.5330", "38.5650",  "F:M - R:M",     
"63 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:56.1800", "31.6710", "45.6790", "38.8300",  "F:M - R:M",     
"64 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.7460", "30.7110", "43.0600", "38.9750",  "F:M - R:M",     
"65 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.3410", "30.8200", "43.8620", "38.6590",  "F:M - R:M",     
"66 ", lmdh_bmw_m_hybrid_2022, no,"0", "02:05.3940", "31.7260", "55.1840", "38.4840",  "F:M - R:M",     
"67 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.6830", "31.0630", "43.4250", "39.1950",  "F:M - R:M",     
"68 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.3660", "30.6420", "43.2310", "38.4930",  "F:M - R:M",     
"69 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.6770", "30.8040", "43.1590", "38.7140",  "F:M - R:M",     
"70 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.2420", "30.8560", "43.6280", "38.7580",  "F:M - R:M",     
"71 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.0010", "30.7450", "43.4560", "38.8000",  "F:M - R:M",     
"72 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.3230", "30.8420", "43.1600", "39.3210",  "F:M - R:M",     
"73 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.4100", "30.7990", "43.5920", "39.0190",  "F:M - R:M",     
"74 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.6220", "30.9840", "43.8750", "38.7630",  "F:M - R:M",     
"75 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:54.7810", "31.4000", "43.7990", "39.5820",  "F:M - R:M",     
"76 ", lmdh_bmw_m_hybrid_2022, no,"0", "04:55.4080", "211.4060", "44.6990", "39.3030",  "F:M - R:M",     
"77 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.8380", "30.7320", "43.8570", "39.2490",  "F:M - R:M",     
"78 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.3630", "31.5450", "43.1910", "38.6270",  "F:M - R:M",     
"79 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.7360", "31.0030", "43.4380", "39.2950",  "F:M - R:M",     
"80 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.5040", "30.7160", "43.1600", "38.6280",  "F:M - R:M",     
"81 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.1910", "30.5200", "43.0960", "38.5750",  "F:M - R:M",     
"82 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.8460", "30.8510", "43.2540", "38.7410",  "F:M - R:M",     
"83 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.8520", "30.7810", "43.0790", "38.9920",  "F:M - R:M",     
"84 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:55.5750", "31.9010", "44.5780", "39.0960",  "F:M - R:M",     
"85 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:54.4520", "30.9500", "44.2630", "39.2390",  "F:M - R:M",     
"86 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.7810", "30.7960", "43.0520", "38.9330",  "F:M - R:M",     
"87 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.9800", "30.8720", "43.4170", "38.6910",  "F:M - R:M",     
"88 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.1650", "30.6490", "43.4210", "39.0950",  "F:M - R:M",     
"89 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.4980", "30.8280", "42.9570", "38.7130",  "F:M - R:M",     
"90 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.7580", "30.8260", "43.1960", "38.7360",  "F:M - R:M",     
"91 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.6570", "30.7520", "43.2910", "38.6140",  "F:M - R:M",     
"92 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.9650", "30.7130", "43.1420", "39.1100",  "F:M - R:M",     
"93 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.9770", "31.0850", "43.5200", "38.3720",  "F:M - R:M",     
"94 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:54.0930", "31.1620", "44.2930", "38.6380",  "F:M - R:M",     
"95 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.5580", "30.7980", "43.1590", "38.6010",  "F:M - R:M",     
"96 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:54.5490", "32.4410", "43.4930", "38.6150",  "F:M - R:M",     
"97 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.3730", "30.6630", "43.1000", "38.6100",  "F:M - R:M",     
"98 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.2010", "30.5800", "43.0520", "38.5690",  "F:M - R:M",     
"99 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.5410", "30.6230", "43.1290", "39.7890",  "F:M - R:M",     
"100 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:54.5020", "30.6760", "44.6980", "39.1280",  "F:M - R:M",     
"101 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.0990", "30.8080", "43.2140", "39.0770",  "F:M - R:M",     
"102 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.6950", "31.8350", "43.1740", "38.6860",  "F:M - R:M",     
"103 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.9550", "30.7500", "43.2040", "39.0010",  "F:M - R:M",     
"104 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.8930", "31.6470", "43.4290", "38.8170",  "F:M - R:M",     
"105 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.5230", "31.4240", "43.2500", "38.8490",  "F:M - R:M",     
"106 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.1850", "30.6260", "43.0070", "38.5520",  "F:M - R:M",     
"107 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.6970", "31.0590", "42.9110", "38.7270",  "F:M - R:M",     
"108 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.4490", "30.5760", "43.1280", "38.7450",  "F:M - R:M",     
"109 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.7680", "30.8920", "43.6640", "39.2120",  "F:M - R:M",     
"110 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.7410", "30.6200", "43.4570", "38.6640",  "F:M - R:M",     
"111 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.7930", "30.7770", "43.2580", "38.7580",  "F:M - R:M",     
"112 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.4840", "30.8320", "43.1600", "39.4920",  "F:M - R:M",     
"113 ", lmdh_bmw_m_hybrid_2022, no,"0", "04:55.5500", "210.3610", "45.6120", "39.5770",  "F:M - R:M",     
"114 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.3760", "31.0800", "43.4520", "38.8440",  "F:M - R:M",     
"115 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.4890", "31.0500", "43.7040", "38.7350",  "F:M - R:M",     
"116 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.7000", "31.0890", "42.8850", "38.7260",  "F:M - R:M",     
"117 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.4670", "30.5930", "43.1470", "38.7270",  "F:M - R:M",     
"118 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.6520", "30.7660", "43.9250", "38.9610",  "F:M - R:M",     
"119 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.2380", "30.6630", "42.9970", "38.5780",  "F:M - R:M",     
"120 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.7710", "30.7280", "43.9070", "39.1360",  "F:M - R:M",     
"121 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.4480", "30.7060", "43.2860", "38.4560",  "F:M - R:M",     
"122 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.3950", "30.5840", "43.0200", "38.7910",  "F:M - R:M",     
"123 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.9130", "30.6990", "43.0780", "39.1360",  "F:M - R:M",     
"124 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.7410", "30.5490", "42.9750", "39.2170",  "F:M - R:M",     
"125 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.3930", "30.7500", "42.9840", "38.6590",  "F:M - R:M",     
"126 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.4970", "30.5380", "43.2540", "38.7050",  "F:M - R:M",     
"127 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.1660", "30.6490", "43.1410", "38.3760",  "F:M - R:M",     
"128 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.8890", "30.7740", "43.7080", "38.4070",  "F:M - R:M",     
"129 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.0160", "30.6830", "43.0030", "38.3300",  "F:M - R:M",     
"130 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:51.7780", "30.6880", "42.7630", "38.3270",  "F:M - R:M",     
"131 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.7400", "30.8030", "43.4790", "38.4580",  "F:M - R:M",     
"132 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:51.9100", "30.6710", "42.7240", "38.5150",  "F:M - R:M",     
"133 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.0320", "31.5950", "42.9080", "38.5290",  "F:M - R:M",     
"134 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.3260", "30.5790", "42.9650", "38.7820",  "F:M - R:M",     
"135 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.5450", "30.5950", "43.3530", "38.5970",  "F:M - R:M",     
"136 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.8860", "30.6850", "43.4300", "39.7710",  "F:M - R:M",     
"137 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.5080", "30.7570", "43.5730", "39.1780",  "F:M - R:M",     
"138 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.1980", "30.5190", "43.0600", "38.6190",  "F:M - R:M",     
"139 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.5870", "30.4710", "43.2760", "38.8400",  "F:M - R:M",     
"140 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.4310", "30.5410", "44.3250", "38.5650",  "F:M - R:M",     
"141 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:51.5600", "30.3580", "42.8400", "38.3620",  "F:M - R:M",     
"142 ", lmdh_bmw_m_hybrid_2022, no,"0", "02:06.1650", "30.5840", "56.5160", "39.0650",  "F:M - R:M",     
"143 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.9810", "31.1210", "43.2280", "38.6320",  "F:M - R:M",     
"144 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.7480", "31.2530", "43.5600", "38.9350",  "F:M - R:M",     
"145 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.7330", "30.6310", "43.2770", "38.8250",  "F:M - R:M",     
"146 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.7180", "30.8590", "43.1100", "39.7490",  "F:M - R:M",     
"147 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.5610", "30.5990", "44.2800", "38.6820",  "F:M - R:M",     
"148 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:54.9960", "31.8090", "44.4860", "38.7010",  "F:M - R:M",     
"149 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.7430", "30.6000", "42.9520", "39.1910",  "F:M - R:M",     
"150 ", lmdh_bmw_m_hybrid_2022, no,"0", "04:51.5100", "207.5890", "44.5370", "39.3840",  "F:M - R:M",     
"151 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.9770", "30.9550", "43.0610", "38.9610",  "F:M - R:M",     
"152 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.4460", "30.5320", "43.1590", "38.7550",  "F:M - R:M",     
"153 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:54.4530", "30.9190", "43.9830", "39.5510",  "F:M - R:M",     
"154 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.1110", "30.8200", "43.7850", "38.5060",  "F:M - R:M",     
"155 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:51.8720", "30.6110", "42.8990", "38.3620",  "F:M - R:M",     
"156 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.0520", "30.9350", "43.5520", "38.5650",  "F:M - R:M",     
"157 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.3730", "30.6580", "43.2220", "38.4930",  "F:M - R:M",     
"158 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.1780", "30.5310", "43.2000", "38.4470",  "F:M - R:M",     
"159 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.4120", "30.7910", "43.1690", "38.4520",  "F:M - R:M",     
"160 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.7180", "30.7020", "43.5140", "38.5020",  "F:M - R:M",     
"161 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.2420", "30.6120", "43.2540", "38.3760",  "F:M - R:M",     
"162 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.1110", "30.9460", "43.2860", "38.8790",  "F:M - R:M",     
"163 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:51.9130", "30.6390", "43.0600", "38.2140",  "F:M - R:M",     
"164 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.4020", "30.5700", "42.8890", "38.9430",  "F:M - R:M",     
"165 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:54.1880", "30.7360", "44.2850", "39.1670",  "F:M - R:M",     
"166 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.2060", "30.4770", "42.9390", "38.7900",  "F:M - R:M",     
"167 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:51.7350", "30.4190", "42.9440", "38.3720",  "F:M - R:M",     
"168 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:51.9420", "30.7080", "42.8760", "38.3580",  "F:M - R:M",     
"169 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.1260", "30.6270", "42.8350", "38.6640",  "F:M - R:M",     
"170 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:54.5570", "30.8310", "45.0180", "38.7080",  "F:M - R:M",     
"171 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.2910", "30.7240", "43.1280", "38.4390",  "F:M - R:M",     
"172 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:51.9650", "30.7630", "42.8990", "38.3030",  "F:M - R:M",     
"173 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.1250", "30.3860", "43.1240", "38.6150",  "F:M - R:M",     
"174 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:51.6630", "30.5010", "42.7500", "38.4120",  "F:M - R:M",     
"175 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.0760", "30.6350", "42.9220", "38.5190",  "F:M - R:M",     
"176 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.9570", "30.5840", "43.1870", "39.1860",  "F:M - R:M",     
"177 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.2700", "31.2090", "43.4240", "38.6370",  "F:M - R:M",     
"178 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.3310", "30.4720", "43.3670", "38.4920",  "F:M - R:M",     
"179 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:51.9540", "30.6340", "43.0520", "38.2680",  "F:M - R:M",     
"180 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.0040", "30.6170", "43.6910", "38.6960",  "F:M - R:M",     
"181 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.2070", "30.6800", "42.9350", "38.5920",  "F:M - R:M",     
"182 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:52.2630", "30.5790", "42.9030", "38.7810",  "F:M - R:M",     
"183 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.6520", "31.5630", "43.2260", "38.8630",  "F:M - R:M",     
"184 ", lmdh_bmw_m_hybrid_2022, no,"0", "01:53.2820", "30.6940", "43.5820", "39.0060",  "F:M - R:M",     
Average,,,"01:57.9269", "35.1784", "43.7175", "39.0310"
Best possible,,, "01:51.2960", "30.3580", "42.7240", "38.2140"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"GTP-WATT 028"
"1 ", lmdh_porsche_963, no,"0", "03:34.6750", "75.1350", "66.8600", "72.6800",  "F:M - R:M",     
"2 ", lmdh_porsche_963, no,"0", "02:04.0840", "41.3700", "44.0590", "38.6550",  "F:M - R:M",     
"3 ", lmdh_porsche_963, no,"0", "01:52.6220", "30.9660", "43.0190", "38.6370",  "F:M - R:M",     
"4 ", lmdh_porsche_963, no,"0", "01:53.8430", "31.8890", "43.3040", "38.6500",  "F:M - R:M",     
"5 ", lmdh_porsche_963, no,"0", "01:53.0880", "31.1740", "43.0330", "38.8810",  "F:M - R:M",     
"6 ", lmdh_porsche_963, no,"0", "01:53.4540", "30.9600", "43.2310", "39.2630",  "F:M - R:M",     
"7 ", lmdh_porsche_963, no,"0", "01:52.8330", "30.7930", "43.4560", "38.5840",  "F:M - R:M",     
"8 ", lmdh_porsche_963, no,"0", "01:52.5360", "30.8610", "42.9250", "38.7500",  "F:M - R:M",     
"9 ", lmdh_porsche_963, no,"0", "01:54.2630", "31.5170", "43.8210", "38.9250",  "F:M - R:M",     
